age,income,risk_status,loan_int_rate,family_size,education,cc_expense,lifestyle_expense,credit_score,total_expense,savings,budget_status
23,16500,1,9.63,1,3,2.2,335,481.0,361.4,16138.6,Bad
25,49500,1,14.22,2,1,1.2,1381,595.0,1395.4,48104.6,Bad
23,60000,1,9.33,1,3,0.5,13,400.0,19.0,59981.0,Bad
24,84200,0,13.85,1,2,0.4,34,643.0,38.8,84161.2,Average
22,16800,0,10.65,2,2,0.2,86,799.0,88.4,16711.6,Good
24,92000,0,11.46,2,3,1.5,42,462.0,60.0,91940.0,Average
23,160000,0,7.66,3,1,2.4,92,306.0,120.8,159879.2,Average
24,160000,0,16.77,2,2,2.8,964,579.0,997.6,159002.4,Average
25,160000,0,9.63,4,1,2.2,1676,500.0,1702.4,158297.6,Average
26,160000,0,12.23,3,3,0.4,37,380.0,41.8,159958.2,Average
25,125800,1,14.09,2,1,3.4,1182,823.0,1222.8,124577.2,Bad
25,54000,1,13.98,3,3,2.8,209,432.0,242.6,53757.4,Bad
23,62500,1,10.62,4,1,0.0,100,430.0,100.0,62400.0,Bad
24,16800,1,10.99,2,1,0.7,1062,508.0,1070.4,15729.6,Bad
25,68400,1,17.56,1,1,0.8,242,566.0,251.6,68148.4,Bad
26,56045,1,14.96,3,2,8.0,81,448.0,177.0,55868.0,Bad
22,74000,1,15.65,4,1,0.7,1730,818.0,1738.4,72261.6,Bad
24,65453,1,15.7,1,1,6.3,93,639.0,168.6,65284.4,Bad
24,89908,0,12.53,1,3,0.1,16,458.0,17.2,89890.8,Average
26,78000,1,17.56,2,1,2.67,121,522.0,153.04,77846.96,Bad
23,100000,0,12.87,3,1,0.0,259,445.0,259.0,99741.0,Average
23,103000,0,15.7,2,1,1.3,22,569.0,37.6,102962.4,Average
25,160000,0,10.99,1,3,2.3,1423,318.0,1450.6,158549.4,Average
25,160000,0,11.14,3,2,1.3,317,504.0,332.6,159667.4,Average
24,160000,0,16.0,2,2,0.5,726,600.0,732.0,159268.0,Average
23,160000,0,15.65,4,1,0.6,14,599.0,21.2,159978.8,Average
26,160000,0,10.99,3,3,1.0,20,640.0,32.0,159968.0,Average
21,160000,0,15.31,2,3,0.8,965,424.0,974.6,159025.4,Average
25,160000,0,13.47,2,2,3.7,25,746.0,69.4,159930.6,Good
22,16800,1,13.85,2,1,1.3,390,547.0,405.6,16394.4,Bad
25,111996,0,10.99,4,2,2.2,37,601.0,63.400000000000006,111932.6,Average
21,16800,1,10.39,1,3,0.1,203,673.0,204.2,16595.8,Bad
25,115200,0,11.36,4,2,3.1,1272,587.0,1309.2,113890.8,Average
23,144000,0,11.83,1,1,1.8,1778,552.0,1799.6,142200.4,Average
23,287000,0,12.53,2,3,0.0,55,509.0,55.0,286945.0,Average
22,108000,1,14.96,2,2,0.7,235,471.0,243.4,107756.6,Bad
22,43000,1,13.85,4,3,1.1,1112,672.0,1125.2,41874.8,Bad
23,47004,1,11.58,1,3,0.3,53,802.0,56.6,46947.4,Bad
24,48000,1,16.29,1,1,3.6,209,564.0,252.2,47747.8,Bad
26,48000,1,10.99,4,1,2.8,32,701.0,65.6,47934.4,Bad
21,44964,1,16.29,1,1,2.7,393,577.0,425.4,44538.6,Bad
25,52000,1,10.74,1,1,3.6,92,307.0,135.2,51864.8,Bad
22,17352,0,15.27,4,1,1.7,1307,464.0,1327.4,16024.6,Average
24,47000,1,17.8,4,3,0.9,745,791.0,755.8,46244.2,Bad
22,17400,0,11.36,3,1,1.7,189,545.0,209.4,17190.6,Average
22,49000,1,17.56,3,3,0.4,72,788.0,76.8,48923.2,Bad
26,60000,1,7.9,2,3,3.2,20,752.0,58.400000000000006,59941.6,Bad
25,60000,1,10.99,4,3,1.9,642,789.0,664.8,59335.2,Bad
22,60000,1,7.29,1,2,0.1,1617,752.0,1618.2,58381.8,Bad
21,60000,1,10.75,1,1,2.2,33,363.0,59.400000000000006,59940.6,Bad
26,62004,1,7.9,4,1,2.2,37,521.0,63.400000000000006,61940.6,Bad
22,62400,1,14.84,2,3,2.9,22,743.0,56.8,62343.2,Bad
26,65000,1,10.99,3,3,2.2,966,502.0,992.4,64007.6,Bad
22,17760,1,10.99,1,3,0.9,37,600.0,47.8,17712.2,Bad
23,59000,1,19.69,1,1,1.8,66,335.0,87.6,58912.4,Bad
23,66000,1,10.99,4,1,0.8,825,303.0,834.6,65165.4,Bad
24,60000,1,14.96,2,2,0.6,275,712.0,282.2,59717.8,Bad
25,66143,1,6.99,1,2,1.2,174,782.0,188.4,65954.6,Bad
22,62250,1,16.45,1,3,1.6,1277,699.0,1296.2,60953.8,Bad
24,70000,1,10.99,3,2,0.2,1196,665.0,1198.4,68801.6,Bad
23,74000,1,10.99,2,1,1.3,21,513.0,36.6,73963.4,Bad
22,18000,1,7.9,4,3,2.2,70,467.0,96.4,17903.6,Bad
22,75000,1,12.69,2,1,0.7,156,405.0,164.4,74835.6,Bad
24,75000,1,10.37,1,2,1.2,99,815.0,113.4,74886.6,Bad
24,75000,1,10.99,1,2,2.2,54,594.0,80.4,74919.6,Bad
26,69000,1,15.83,1,1,0.1,1921,822.0,1922.2,67077.8,Bad
23,78000,1,13.92,2,1,0.9,1072,613.0,1082.8,76917.2,Bad
22,18000,0,11.49,2,3,1.0,88,468.0,100.0,17900.0,Average
24,80000,0,10.25,4,3,1.0,1169,803.0,1181.0,78819.0,Good
22,18000,1,7.49,4,1,4.0,63,620.0,111.0,17889.0,Bad
23,18000,1,5.99,3,1,2.4,1198,737.0,1226.8,16773.2,Bad
23,74700,1,12.92,1,2,0.0,497,811.0,497.0,74203.0,Bad
26,88596,0,11.58,4,2,0.6,685,710.0,692.2,87903.8,Good
25,95000,0,8.9,1,3,2.7,127,773.0,159.4,94840.6,Good
22,83000,1,19.69,3,1,1.8,43,729.0,64.6,82935.4,Bad
25,95000,0,6.54,1,2,2.8,1234,411.0,1267.6,93732.4,Average
21,18000,1,14.54,4,1,0.7,22,777.0,30.4,17969.6,Bad
21,18000,1,11.11,1,3,0.8,331,333.0,340.6,17659.4,Bad
26,100000,0,12.73,3,1,0.1,1038,719.0,1039.2,98960.8,Good
24,110000,0,15.62,1,3,3.0,694,440.0,730.0,109270.0,Average
24,18000,1,6.54,4,1,0.3,576,695.0,579.6,17420.4,Bad
22,98000,1,10.99,1,1,0.0,1363,806.0,1363.0,96637.0,Bad
26,103872,1,20.03,4,2,1.6,1513,427.0,1532.2,102339.8,Bad
22,120000,0,9.91,1,2,2.6,1047,302.0,1078.2,118921.8,Average
24,120000,0,12.69,1,1,1.0,1655,799.0,1667.0,118333.0,Good
26,108000,1,20.16,4,1,1.8,69,501.0,90.6,107909.4,Bad
24,124080,0,16.49,2,2,2.8,820,834.0,853.6,123226.4,Good
23,18000,1,15.95,4,1,0.1,1750,686.0,1751.2,16248.8,Bad
24,130000,0,11.49,2,3,2.0,78,428.0,102.0,129898.0,Average
25,135000,0,10.99,2,1,2.3,1957,300.0,1984.6,133015.4,Average
24,135000,0,13.79,1,3,0.3,301,400.0,304.6,134695.4,Average
23,114750,1,20.03,4,1,0.8,156,781.0,165.6,114584.4,Bad
23,150000,0,7.49,1,1,0.7,1862,692.0,1870.4,148129.6,Average
23,138000,1,16.0,4,3,0.1,990,834.0,991.2,137008.8,Bad
24,18000,1,7.88,4,2,2.3,1538,694.0,1565.6,16434.4,Bad
21,18000,1,10.62,2,1,3.6,1792,347.0,1835.2,16164.8,Bad
26,155000,0,10.99,3,3,6.3,96,452.0,171.6,154828.4,Average
26,148000,1,18.3,4,3,0.8,237,822.0,246.6,147753.4,Bad
26,170000,0,10.99,4,1,1.5,72,347.0,90.0,169910.0,Average
21,18000,0,11.36,1,3,1.9,50,736.0,72.8,17927.2,Good
24,43896,1,10.99,4,2,0.8,137,303.0,146.6,43749.4,Bad
23,120000,0,13.47,3,3,0.7,48,556.0,56.4,119943.6,Average
24,54996,1,11.89,2,1,0.2,55,609.0,57.4,54938.6,Bad
24,18000,1,12.18,4,3,2.4,185,769.0,213.8,17786.2,Bad
25,102000,0,13.49,2,3,1.8,1198,582.0,1219.6,100780.4,Average
23,75000,1,14.5,1,3,2.5,80,660.0,110.0,74890.0,Bad
22,18000,1,10.99,4,2,0.1,304,722.0,305.2,17694.8,Bad
22,18000,1,15.31,1,1,0.1,1157,516.0,1158.2,16841.8,Bad
25,18000,1,10.99,1,3,1.5,575,831.0,593.0,17407.0,Bad
21,18000,1,10.99,1,1,3.8,1754,658.0,1799.6,16200.4,Bad
22,66960,1,7.49,2,3,2.0,660,774.0,684.0,66276.0,Bad
22,43385,1,10.99,1,1,3.2,318,577.0,356.4,43028.6,Bad
25,56544,1,10.99,1,2,0.3,296,413.0,299.6,56244.4,Bad
23,60000,1,12.18,2,3,3.6,1099,508.0,1142.2,58857.8,Bad
24,18000,0,11.34,1,2,4.3,424,596.0,475.6,17524.4,Average
25,63208,1,9.91,2,1,0.6,506,466.0,513.2,62694.8,Bad
24,65000,1,11.99,1,2,0.5,310,338.0,316.0,64684.0,Bad
23,68000,1,9.62,1,2,2.8,29,318.0,62.599999999999994,67937.4,Bad
22,18000,1,9.96,4,1,1.0,734,567.0,746.0,17254.0,Bad
25,80000,0,10.99,3,1,1.7,6,348.0,26.4,79973.6,Average
24,88000,1,14.54,4,3,2.3,793,402.0,820.6,87179.4,Bad
22,58600,1,11.36,2,3,1.7,54,691.0,74.4,58525.6,Bad
23,70000,1,14.27,2,1,4.7,22,836.0,78.4,69921.6,Bad
24,18287,1,11.99,2,3,0.3,397,692.0,400.6,17886.4,Bad
26,69846,1,18.99,3,3,0.9,1105,326.0,1115.8,68730.2,Bad
24,73000,1,16.7,2,1,2.3,48,316.0,75.6,72924.4,Bad
24,18500,1,9.32,2,1,1.9,48,513.0,70.8,18429.2,Bad
23,35000,1,12.69,3,3,7.4,1736,615.0,1824.8,33175.2,Bad
25,43000,1,13.11,3,1,0.4,694,497.0,698.8,42301.2,Bad
25,52000,1,10.74,2,1,4.0,1449,481.0,1497.0,50503.0,Bad
21,18701,1,14.11,2,1,2.5,42,715.0,72.0,18629.0,Bad
22,57000,1,9.63,4,1,0.2,1501,456.0,1503.4,55496.6,Bad
25,58000,1,14.65,1,3,0.3,174,365.0,177.6,57822.4,Bad
23,60000,1,10.25,1,2,1.6,195,582.0,214.2,59785.8,Bad
24,60000,1,14.26,2,1,0.7,757,496.0,765.4,59234.6,Bad
25,18840,1,9.91,2,2,1.0,69,531.0,81.0,18759.0,Bad
26,56000,1,17.19,3,2,2.67,2008,783.0,2040.04,53959.96,Bad
22,70000,1,11.36,3,3,1.2,81,719.0,95.4,69904.6,Bad
22,66000,1,10.99,2,1,0.9,1281,550.0,1291.8,64708.2,Bad
23,74064,0,10.59,4,1,2.8,32,839.0,65.6,73998.4,Good
24,76597,0,9.25,3,2,2.5,277,589.0,307.0,76290.0,Average
22,19000,1,8.49,4,2,0.1,21,729.0,22.2,18977.8,Bad
26,77000,0,6.54,2,3,0.4,639,323.0,643.8,76356.2,Average
21,19000,1,8.49,1,1,5.2,35,318.0,97.4,18902.6,Bad
24,80000,0,10.99,3,1,0.1,52,570.0,53.2,79946.8,Average
26,82600,0,12.69,3,1,1.5,1064,381.0,1082.0,81518.0,Average
24,19000,1,13.85,4,1,1.5,586,404.0,604.0,18396.0,Bad
25,19000,1,7.4,4,2,3.8,1531,565.0,1576.6,17423.4,Bad
23,84000,0,11.71,4,2,2.2,23,715.0,49.400000000000006,83950.6,Good
25,77650,1,11.48,4,2,1.1,84,475.0,97.2,77552.8,Bad
25,82000,1,17.51,1,2,2.1,946,698.0,971.2,81028.8,Bad
21,19012,1,14.61,2,1,1.8,777,325.0,798.6,18213.4,Bad
23,99996,0,7.88,2,3,0.1,133,539.0,134.2,99861.8,Average
23,110000,0,10.99,2,2,0.3,557,703.0,560.6,109439.4,Good
22,19200,1,11.71,2,1,2.2,546,447.0,572.4,18627.6,Bad
25,57000,1,11.99,3,2,1.8,88,699.0,109.6,56890.4,Bad
24,54000,1,13.49,4,2,0.7,95,346.0,103.4,53896.6,Bad
23,56000,1,21.21,3,1,1.7,9,671.0,29.4,55970.6,Bad
26,63000,1,14.35,1,2,1.9,11,787.0,33.8,62966.2,Bad
22,82000,0,13.61,4,2,1.8,2089,775.0,2110.6,79889.4,Good
22,78000,1,11.26,1,1,2.7,1121,776.0,1153.4,76846.6,Bad
22,19200,0,10.59,3,1,2.8,296,575.0,329.6,18870.4,Average
24,112140,0,7.9,2,2,2.0,78,719.0,102.0,112038.0,Good
24,19200,1,5.99,4,2,0.4,1149,792.0,1153.8,18046.2,Bad
25,19200,1,11.99,2,1,4.1,395,664.0,444.2,18755.8,Bad
24,59000,1,16.89,2,1,1.7,1380,576.0,1400.4,57599.6,Bad
24,70000,1,9.99,1,1,1.0,708,722.0,720.0,69280.0,Bad
24,116000,0,15.33,4,1,3.6,177,709.0,220.2,115779.8,Good
25,60000,1,7.29,4,3,0.5,957,597.0,963.0,59037.0,Bad
22,31000,1,12.42,2,1,0.5,1574,316.0,1580.0,29420.0,Bad
25,47052,1,10.99,4,2,6.0,73,507.0,145.0,46907.0,Bad
25,51060,1,6.91,4,2,2.4,368,830.0,396.8,50663.2,Bad
22,19200,1,14.17,3,1,0.3,260,426.0,263.6,18936.4,Bad
22,53000,1,10.25,2,1,1.9,405,320.0,427.8,52572.2,Bad
26,19200,1,10.99,1,2,5.7,1461,681.0,1529.4,17670.6,Bad
24,56000,1,15.95,4,2,0.4,16,361.0,20.8,55979.2,Bad
24,65000,1,15.95,4,2,2.0,1727,440.0,1751.0,63249.0,Bad
21,35000,1,12.53,2,1,4.3,95,330.0,146.6,34853.4,Bad
22,19200,1,14.91,1,2,0.1,34,730.0,35.2,19164.8,Bad
23,19200,1,10.99,2,1,0.2,1106,698.0,1108.4,18091.6,Bad
26,40000,1,6.54,3,3,1.7,900,574.0,920.4,39079.6,Bad
25,19200,0,10.99,2,2,1.1,93,318.0,106.2,19093.8,Average
26,42000,1,17.26,2,2,0.2,42,560.0,44.4,41955.6,Bad
23,63000,1,11.36,1,1,2.6,44,658.0,75.2,62924.8,Bad
26,19200,1,7.51,1,1,1.0,11,667.0,23.0,19177.0,Bad
22,59000,1,10.71,3,3,2.7,2119,812.0,2151.4,56848.6,Bad
22,70500,0,13.98,4,1,1.0,45,464.0,57.0,70443.0,Average
26,65219,1,14.09,1,1,2.2,34,818.0,60.400000000000006,65158.6,Bad
22,75000,0,10.0,2,3,4.3,823,316.0,874.6,74125.4,Average
22,19200,1,15.33,3,2,3.1,176,797.0,213.2,18986.8,Bad
25,62047,1,16.32,2,3,2.7,390,617.0,422.4,61624.6,Bad
24,79000,0,7.9,3,3,7.0,20,725.0,104.0,78896.0,Good
23,80000,0,11.99,3,1,0.9,152,498.0,162.8,79837.2,Average
24,84000,0,10.75,2,1,1.0,180,421.0,192.0,83808.0,Average
26,85000,0,13.92,2,2,0.4,296,767.0,300.8,84699.2,Good
22,93000,0,9.91,1,3,2.4,306,727.0,334.8,92665.2,Good
26,81000,1,16.95,3,3,0.1,528,717.0,529.2,80470.8,Bad
26,97000,0,7.9,2,2,0.5,77,304.0,83.0,96917.0,Average
26,97000,0,10.99,1,3,0.0,51,387.0,51.0,96949.0,Average
25,100000,1,16.49,4,3,4.1,877,368.0,926.2,99073.8,Bad
26,19200,1,11.97,2,3,1.3,28,371.0,43.6,19156.4,Bad
21,19253,1,6.17,3,1,1.9,1795,565.0,1817.8,17435.2,Bad
26,125000,0,8.9,1,1,2.7,71,828.0,103.4,124896.6,Good
25,125000,0,12.99,1,1,3.8,54,845.0,99.6,124900.4,Good
23,82000,0,12.69,4,3,1.4,795,574.0,811.8,81188.2,Average
21,19500,1,9.64,1,3,1.0,95,721.0,107.0,19393.0,Bad
26,50000,1,7.49,1,1,0.0,57,770.0,57.0,49943.0,Bad
23,70000,0,13.16,1,1,0.4,1024,749.0,1028.8,68971.2,Good
22,19800,0,8.38,1,1,1.7,317,743.0,337.4,19462.6,Good
23,54000,1,7.49,3,2,0.2,102,368.0,104.4,53895.6,Bad
26,26000,1,9.76,4,1,2.3,749,307.0,776.6,25223.4,Bad
24,33000,1,10.99,1,2,0.1,756,498.0,757.2,32242.8,Bad
23,20000,0,11.71,2,2,0.5,1754,556.0,1760.0,18240.0,Average
22,20000,0,10.65,2,3,2.8,21,508.0,54.599999999999994,19945.4,Average
24,35364,1,12.53,4,1,0.0,655,624.0,655.0,34709.0,Bad
25,38000,1,14.59,3,1,1.5,800,825.0,818.0,37182.0,Bad
23,32000,1,12.61,4,1,3.4,46,498.0,86.8,31913.2,Bad
25,38004,1,13.11,3,2,0.1,1005,502.0,1006.2,36997.8,Bad
23,20000,0,10.65,3,2,5.4,156,808.0,220.8,19779.2,Good
25,38556,1,11.22,1,1,1.3,1540,389.0,1555.6,37000.4,Bad
23,32900,1,16.0,2,1,0.2,37,428.0,39.4,32860.6,Bad
25,34000,1,8.88,1,3,0.6,1382,589.0,1389.2,32610.8,Bad
24,40000,1,12.53,4,2,3.3,80,586.0,119.6,39880.4,Bad
21,36000,1,10.99,1,2,1.0,576,519.0,588.0,35412.0,Bad
26,20000,0,5.99,3,2,0.5,60,349.0,66.0,19934.0,Average
25,42000,1,13.47,4,1,6.0,62,833.0,134.0,41866.0,Bad
22,42224,1,6.99,4,2,1.4,770,678.0,786.8,41437.2,Bad
25,20000,0,15.99,1,1,0.3,67,717.0,70.6,19929.4,Good
23,20000,0,10.99,1,2,1.6,57,680.0,76.2,19923.8,Average
22,37212,1,16.69,2,3,4.7,43,364.0,99.4,37112.6,Bad
25,38000,1,11.11,1,3,2.2,819,761.0,845.4,37154.6,Bad
22,45000,1,7.9,3,1,2.5,551,347.0,581.0,44419.0,Bad
23,45000,1,10.25,2,1,0.5,46,537.0,52.0,44948.0,Bad
24,45000,1,10.99,1,3,1.4,55,484.0,71.8,44928.2,Bad
23,20000,0,7.49,1,1,2.8,37,801.0,70.6,19929.4,Good
22,45000,1,13.92,2,3,3.8,1004,445.0,1049.6,43950.4,Bad
24,39000,1,14.74,2,2,1.4,29,805.0,45.8,38954.2,Bad
24,46500,1,10.62,4,1,7.2,139,494.0,225.4,46274.6,Bad
22,48000,1,10.65,2,3,1.5,31,519.0,49.0,47951.0,Bad
22,42000,1,12.99,1,2,0.5,310,627.0,316.0,41684.0,Bad
22,48500,1,11.36,1,3,4.2,71,813.0,121.4,48378.6,Bad
22,20000,0,5.79,1,3,2.6,461,710.0,492.2,19507.8,Good
23,49400,1,6.54,2,1,2.0,893,705.0,917.0,48483.0,Bad
25,20000,0,5.79,4,1,2.4,1453,461.0,1481.8,18518.2,Average
25,50000,1,7.49,4,3,1.0,969,801.0,981.0,49019.0,Bad
25,50000,1,13.43,4,3,1.6,184,579.0,203.2,49796.8,Bad
22,50000,1,13.22,1,1,0.9,576,719.0,586.8,49413.2,Bad
22,20000,0,14.72,2,3,2.0,940,741.0,964.0,19036.0,Good
22,44000,1,15.68,1,3,2.2,436,828.0,462.4,43537.6,Bad
24,50866,1,10.99,1,2,0.5,746,461.0,752.0,50114.0,Bad
25,50950,1,11.48,4,1,1.7,2486,451.0,2506.4,48443.6,Bad
24,51000,1,10.38,2,2,0.2,2009,699.0,2011.4,48988.6,Bad
22,51000,1,12.53,1,1,1.2,1044,577.0,1058.4,49941.6,Bad
22,51000,1,13.47,2,3,3.8,1443,758.0,1488.6,49511.4,Bad
24,51500,1,12.21,2,1,2.3,1688,370.0,1715.6,49784.4,Bad
25,51996,1,10.99,4,1,4.5,235,481.0,289.0,51707.0,Bad
25,52000,1,11.36,2,3,0.8,1428,803.0,1437.6,50562.4,Bad
22,46000,1,16.0,3,3,8.5,1230,824.0,1332.0,44668.0,Bad
26,20000,0,7.74,4,1,1.2,156,467.0,170.4,19829.6,Average
24,52000,1,15.65,1,2,0.67,578,457.0,586.04,51413.96,Bad
25,46000,1,11.78,2,2,0.1,28,700.0,29.2,45970.8,Bad
24,52559,1,10.99,1,3,3.9,1211,452.0,1257.8,51301.2,Bad
22,47000,1,16.77,1,1,6.0,84,620.0,156.0,46844.0,Bad
22,54000,1,9.91,4,3,2.2,76,323.0,102.4,53897.6,Bad
23,48000,1,15.65,1,3,1.5,50,610.0,68.0,47932.0,Bad
23,48000,1,14.96,3,2,0.9,41,663.0,51.8,47948.2,Bad
23,54000,1,11.83,1,1,2.0,542,689.0,566.0,53434.0,Bad
24,48912,1,11.66,4,1,2.0,30,403.0,54.0,48858.0,Bad
26,54996,1,12.18,1,3,0.6,270,498.0,277.2,54718.8,Bad
24,55000,1,6.91,1,1,2.6,1117,693.0,1148.2,53851.8,Bad
25,55000,1,6.91,4,3,1.7,50,672.0,70.4,54929.6,Bad
26,49000,1,19.79,4,2,0.1,211,562.0,212.2,48787.8,Bad
25,55000,1,9.88,3,3,1.7,13,806.0,33.4,54966.6,Bad
22,20000,0,9.76,2,3,1.0,610,764.0,622.0,19378.0,Good
23,55000,1,12.53,4,2,1.4,655,729.0,671.8,54328.2,Bad
25,55200,1,10.99,2,3,1.5,94,580.0,112.0,55088.0,Bad
23,20004,0,6.99,1,1,4.33,859,422.0,910.96,19093.04,Average
23,57000,1,16.89,4,1,6.5,134,727.0,212.0,56788.0,Bad
22,51012,1,17.49,4,1,1.8,1662,727.0,1683.6,49328.4,Bad
23,20004,0,16.82,2,2,0.0,963,679.0,963.0,19041.0,Average
26,20004,0,10.99,4,2,3.4,692,473.0,732.8,19271.2,Average
22,58000,1,13.11,4,2,1.3,51,709.0,66.6,57933.4,Bad
23,58800,1,7.66,3,1,0.2,525,439.0,527.4,58272.6,Bad
26,59000,1,6.17,1,3,0.4,43,636.0,47.8,58952.2,Bad
26,53000,1,16.35,1,3,0.6,424,478.0,431.2,52568.8,Bad
23,60000,1,7.9,4,3,1.3,1065,833.0,1080.6,58919.4,Bad
24,54000,1,16.49,1,1,0.7,1192,727.0,1200.4,52799.6,Bad
21,20245,0,10.99,2,2,1.0,727,617.0,739.0,19506.0,Average
26,20280,0,8.0,3,3,1.3,32,498.0,47.6,20232.4,Average
24,60000,1,10.99,1,2,8.6,56,441.0,159.2,59840.8,Bad
24,20352,0,6.91,1,1,1.3,72,365.0,87.6,20264.4,Average
25,54000,1,8.88,1,1,0.4,1196,332.0,1200.8,52799.2,Bad
24,60000,1,10.99,1,1,5.4,90,724.0,154.8,59845.2,Bad
23,54000,1,14.84,4,1,1.2,904,384.0,918.4,53081.6,Bad
23,54000,1,11.12,1,1,5.4,20,629.0,84.80000000000001,53915.2,Bad
22,60000,1,7.88,1,2,0.4,99,582.0,103.8,59896.2,Bad
25,60000,1,10.99,4,1,2.0,27,407.0,51.0,59949.0,Bad
22,20400,0,15.99,3,3,2.4,318,719.0,346.8,20053.2,Good
24,20400,0,10.99,4,3,1.4,30,428.0,46.8,20353.2,Average
25,54000,1,15.65,4,3,2.8,343,753.0,376.6,53623.4,Bad
24,54000,1,17.04,1,3,5.4,89,716.0,153.8,53846.2,Bad
23,60000,1,12.21,3,3,0.2,77,343.0,79.4,59920.6,Bad
21,20400,0,15.23,2,1,1.67,1734,483.0,1754.04,18645.96,Average
25,54000,1,14.11,2,3,3.6,8,569.0,51.2,53948.8,Bad
24,60000,1,11.14,4,1,2.6,20,549.0,51.2,59948.8,Bad
21,20400,0,11.49,1,2,3.7,45,508.0,89.4,20310.6,Average
24,60000,1,13.87,1,3,2.8,106,622.0,139.6,59860.4,Bad
26,60000,1,10.08,2,1,4.25,1103,638.0,1154.0,58846.0,Bad
23,54504,1,16.7,2,1,0.5,1918,776.0,1924.0,52580.0,Bad
24,55000,1,18.64,1,2,3.0,90,478.0,126.0,54874.0,Bad
24,61000,1,12.18,3,1,5.67,155,515.0,223.04,60776.96,Bad
22,20400,0,10.99,3,2,1.0,573,360.0,585.0,19815.0,Average
25,62000,1,6.54,2,1,4.5,263,644.0,317.0,61683.0,Bad
24,56000,1,14.61,2,1,0.1,902,776.0,903.2,55096.8,Bad
21,56000,1,17.39,3,3,7.9,1021,836.0,1115.8,54884.2,Bad
24,62400,1,11.12,1,1,2.2,115,475.0,141.4,62258.6,Bad
25,62400,1,11.48,4,3,1.9,209,832.0,231.8,62168.2,Bad
25,63000,1,12.42,1,1,1.8,178,774.0,199.6,62800.4,Bad
26,58000,1,10.25,3,1,1.1,467,674.0,480.2,57519.8,Bad
23,65000,1,10.65,4,1,0.1,1196,823.0,1197.2,63802.8,Bad
24,20800,0,16.29,4,1,1.1,1572,526.0,1585.2,19214.8,Average
23,65000,1,10.37,1,2,1.5,711,788.0,729.0,64271.0,Bad
23,65000,1,11.49,2,1,4.0,20,463.0,68.0,64932.0,Bad
24,20856,0,10.59,4,1,3.3,2211,597.0,2250.6,18605.4,Average
25,20868,0,13.49,1,3,3.0,632,625.0,668.0,20200.0,Average
26,59000,1,10.99,4,2,6.7,518,691.0,598.4,58401.6,Bad
23,59000,1,12.29,3,2,6.5,1053,587.0,1131.0,57869.0,Bad
21,21000,1,17.27,1,1,2.7,78,700.0,110.4,20889.6,Bad
26,65004,1,11.99,1,2,1.5,406,654.0,424.0,64580.0,Bad
25,59004,1,14.84,4,1,2.2,1382,449.0,1408.4,57595.6,Bad
23,59004,1,10.83,4,3,1.1,1245,414.0,1258.2,57745.8,Bad
23,65500,1,13.22,1,1,1.0,902,389.0,914.0,64586.0,Bad
22,66996,0,12.18,2,1,2.7,84,739.0,116.4,66879.6,Good
23,67000,0,11.11,3,2,0.3,38,440.0,41.6,66958.4,Average
24,67000,0,13.48,3,3,1.7,263,445.0,283.4,66716.6,Average
26,68000,0,10.75,3,2,1.0,215,838.0,227.0,67773.0,Good
25,68000,0,12.53,4,3,1.8,31,500.0,52.6,67947.4,Average
24,62400,1,14.84,2,1,0.8,55,518.0,64.6,62335.4,Bad
23,69500,0,17.74,2,2,0.6,43,313.0,50.2,69449.8,Average
25,70000,0,9.99,2,1,1.7,1272,523.0,1292.4,68707.6,Average
22,70000,0,6.91,2,2,1.5,114,442.0,132.0,69868.0,Average
25,64000,1,10.99,4,1,3.3,69,331.0,108.6,63891.4,Bad
25,71004,0,14.09,2,1,0.9,1149,844.0,1159.8,69844.2,Good
22,21000,0,11.49,1,3,4.6,211,377.0,266.2,20733.8,Average
23,71004,0,14.09,3,1,0.7,65,630.0,73.4,70930.6,Average
23,55392,1,15.2,3,3,0.8,1443,694.0,1452.6,53939.4,Bad
24,72000,0,11.83,2,1,1.7,174,783.0,194.4,71805.6,Good
24,21000,0,12.21,3,3,1.6,534,325.0,553.2,20446.8,Average
23,66000,1,14.11,2,1,2.0,43,538.0,67.0,65933.0,Bad
22,66000,1,14.42,3,2,1.4,564,546.0,580.8,65419.2,Bad
24,72000,0,14.74,2,1,2.2,106,466.0,132.4,71867.6,Average
24,74000,0,12.69,4,2,2.5,1168,799.0,1198.0,72802.0,Good
22,21120,1,16.89,1,2,1.6,731,371.0,750.2,20369.8,Bad
25,75000,0,10.99,1,1,0.1,1674,713.0,1675.2,73324.8,Good
21,21216,1,10.99,1,1,0.1,702,679.0,703.2,20512.8,Bad
25,21221,0,9.63,1,3,2.3,422,684.0,449.6,20771.4,Average
24,75000,0,8.88,1,1,0.3,57,709.0,60.6,74939.4,Good
26,75000,0,6.91,2,3,4.7,122,449.0,178.4,74821.6,Average
26,75000,0,10.99,3,1,3.0,16,541.0,52.0,74948.0,Average
25,75000,0,10.38,1,1,0.7,368,571.0,376.4,74623.6,Average
22,69000,1,10.99,2,2,6.0,37,305.0,109.0,68891.0,Bad
22,75000,0,10.99,4,1,2.1,116,325.0,141.2,74858.8,Average
21,21600,0,10.99,1,1,0.2,544,775.0,546.4,21053.6,Good
26,21600,0,12.42,3,1,2.9,49,691.0,83.8,21516.2,Average
